Type,x,y,text,ID
LOC,255676.0559,782990.086,[LOC_00340],16112
LOC,254748.4015,778937.365,[LOC_00341],16113
LOC,253607.543,776281.554,[LOC_00342],16114
LOC,257889.9782,775203.037,[LOC_00343],16115
LOC,257960.7761,778382.4135,[LOC_00344],16116
LOC,260053.8489,778874.823,[LOC_00345],16117
LOC,259661.7324,778749.1513,[LOC_00346],16118
LOC,260537.1441,785261.0813,[LOC_00347],16119
LOC,258446.4182,779675.3548,[LOC_00348],16120
LOC,258505.0638,779884.1715,[LOC_00349],16121
LOC,257764.7653,779227.8052,[LOC_00350],16122
LOC,257774.4695,775811.7032,[LOC_00351],16123
LOC,258293.5026,782914.5697,[LOC_00352],16124
LOC,260972.2139,780904.6637,[LOC_00353],16125
LOC,261153.5132,781017.9856,[LOC_00354],16126
LOC,259990.0588,780543.8908,[LOC_00355],16127
LOC,260341.9878,780110.9139,[LOC_00356],16128
LOC,259332.1371,775757.5582,[LOC_00357],16129
LOC,253529.068,784956.5607,[LOC_00358],16130
LOC,253026.5632,784720.0191,[LOC_00359],16131
LOC,258177.8465,777236.8591,[LOC_00360],16132
LOC,259397.9195,783606.0899,[LOC_00361],16133
LOC,260071.0521,785386.7963,[LOC_00362],16134
LOC,260551.1519,785700.0391,[LOC_00363],16135
LOC,255631.5662,776638.9246,[LOC_00364],16136
LOC,260364.423,777433.4342,[LOC_00365],16137
LOC,260374.731,777131.9059,[LOC_00366],16138
LOC,253852.9289,782984.9777,[LOC_00367],16139
LOC,261042.3693,782020.6819,[LOC_00368],16140
LOC,260051.4961,782673.8909,[LOC_00369],16141
LOC,255360.9904,783133.1405,[LOC_00370],16142
LOC,257742.8914,776708.4336,[LOC_00371],16143
LOC,258257.3982,776751.3443,[LOC_00372],16144
LOC,258198.6105,779791.643,[LOC_00373],16145
LOC,260535.7546,782679.9915,[LOC_00374],16146
LOC,257713.2163,779555.2765,[LOC_00375],16147
LOC,257542.1768,779730.8542,[LOC_00376],16148
LOC,253498.8397,779751.6684,[LOC_00377],16149
LOC,255207.3037,777040.0238,[LOC_00378],16150
LOC,259123.0627,775347.9252,[LOC_00379],16151
LOC,258853.3997,775149.5409,[LOC_00380],16152
LOC,260747.11,781935.674,[LOC_00381],16153
LOC,254440.1891,775920.5715,[LOC_00382],16154
LOC,260112.1434,776047.3975,[LOC_00383],16155
LOC,258115.3327,779552.4354,[LOC_00384],16156
LOC,261298.5893,776834.9547,[LOC_00385],16157
LOC,254200.8189,782907.1703,[LOC_00386],16158
LOC,258620.7923,783280.2463,[LOC_00387],16159
LOC,257704.3784,782902.7938,[LOC_00388],16160
LOC,256040.6262,775400.5336,[LOC_00389],16161
LOC,255261.4164,780138.5738,[LOC_00390],16162
LOC,254991.0408,780095.1956,[LOC_00391],16163
LOC,256958.0056,780340.0894,[LOC_00392],16164
LOC,261038.0166,782965.644,[LOC_00393],16165
LOC,260882.7425,782558.6895,[LOC_00394],16166
LOC,258549.9777,781918.4325,[LOC_00395],16167
LOC,258590.6228,780555.0728,[LOC_00396],16168
LOC,254121.0544,783579.3433,[LOC_00397],16169
LOC,257988.2677,775483.3831,[LOC_00398],16170
LOC,258158.3688,780648.2147,[LOC_00399],16171
LOC,257965.7209,775840.6885,[LOC_00400],16172
LOC,261082.4976,775915.0611,[LOC_00401],16173
LOC,261213.8435,775622.8673,[LOC_00402],16174
LOC,259839.2469,776711.4265,[LOC_00403],16175
LOC,259616.7134,779463.7351,[LOC_00404],16176
LOC,259418.5686,785309.522,[LOC_00405],16177
LOC,259256.1124,785081.7506,[LOC_00406],16178
LOC,255693.2065,778958.312,[LOC_00407],16179
LOC,255970.6465,779123.7999,[LOC_00408],16180
LOC,258292.1759,782516.2794,[LOC_00409],16181
LOC,259424.8717,775217.7578,[LOC_00410],16182
LOC,259851.2205,775675.2095,[LOC_00411],16183
LOC,260660.7351,782990.7117,[LOC_00412],16184
LOC,257357.9127,778694.3442,[LOC_00413],16185
LOC,256535.3595,779143.1347,[LOC_00414],16186
LOC,253637.5232,783478.3327,[LOC_00415],16187
LOC,253127.9695,783285.0693,[LOC_00416],16188
LOC,253903.8184,783636.4872,[LOC_00417],16189
LOC,256438.7325,782302.3941,[LOC_00418],16190
LOC,257095.1854,780647.1715,[LOC_00419],16191
LOC,259518.5736,781483.4745,[LOC_00420],16192
LOC,259037.6072,781201.8755,[LOC_00421],16193
LOC,255806.3367,775162.4018,[LOC_00422],16194
LOC,254220.5745,776062.7237,[LOC_00423],16195
LOC,254635.4282,776225.6651,[LOC_00424],16196
LOC,257000.7704,785620.1444,[LOC_00425],16197
LOC,257549.8742,780217.3821,[LOC_00426],16198
LOC,257442.2292,780417.4964,[LOC_00427],16199
LOC,253785.2996,778115.1436,[LOC_00428],16200
LOC,255262.5497,777549.9754,[LOC_00429],16201
LOC,260829.2618,783182.5559,[LOC_00430],16202
LOC,254164.1806,777056.8469,[LOC_00431],16203
LOC,253980.0114,777167.6035,[LOC_00432],16204
LOC,254556.9786,777068.5934,[LOC_00433],16205
LOC,255466.1856,784977.9432,[LOC_00434],16206
LOC,254571.4015,778776.7355,[LOC_00435],16207
LOC,261204.3289,783292.7407,[LOC_00436],16208
LOC,257701.3483,778644.3001,[LOC_00437],16209
LOC,255150.0082,782280.1898,[LOC_00438],16210
LOC,255388.9474,782178.5446,[LOC_00439],16211
LOC,260386.0896,779308.1421,[LOC_00440],16212
LOC,254985.5362,782830.2161,[LOC_00441],16213
LOC,257689.1302,782553.6567,[LOC_00442],16214
LOC,257177.4713,776327.901,[LOC_00443],16215
LOC,256598.2235,780009.1138,[LOC_00444],16216
LOC,255193.3371,778846.5606,[LOC_00445],16217
LOC,257518.9378,776191.8656,[LOC_00446],16218
LOC,257638.366,775958.0116,[LOC_00447],16219
LOC,255876.5707,777050.9257,[LOC_00448],16220
LOC,257258.7518,776962.4839,[LOC_00449],16221
LOC,257199.5083,776667.2858,[LOC_00450],16222
LOC,257964.1219,779245.2912,[LOC_00451],16223
LOC,253636.7393,776950.2183,[LOC_00452],16224
LOC,257979.7655,780641.1377,[LOC_00453],16225
LOC,257923.2417,780817.6634,[LOC_00454],16226
LOC,254481.3502,779848.13,[LOC_00455],16227
LOC,258641.8201,783830.3203,[LOC_00456],16228
LOC,256659.6224,781566.7384,[LOC_00457],16229
LOC,256101.134,781492.9255,[LOC_00458],16230
LOC,257003.4649,778861.5389,[LOC_00459],16231
LOC,256470.5655,784531.8546,[LOC_00460],16232
LOC,258134.5218,778800.6407,[LOC_00461],16233
LOC,255064.6533,785775.2645,[LOC_00462],16234
LOC,255584.8649,785845.1493,[LOC_00463],16235
LOC,256132.1491,785504.1975,[LOC_00464],16236
LOC,255424.6962,779318.063,[LOC_00465],16237
LOC,253751.0629,776605.4276,[LOC_00466],16238
LOC,260214.0693,783251.6184,[LOC_00467],16239
LOC,259842.688,780421.1894,[LOC_00468],16240
LOC,259731.8377,780788.5822,[LOC_00469],16241
LOC,257048.5264,782975.1078,[LOC_00470],16242
LOC,257074.2618,783147.4508,[LOC_00471],16243
LOC,259438.538,782124.3526,[LOC_00472],16244
LOC,259445.3855,782367.746,[LOC_00473],16245
LOC,254337.6778,785041.9937,[LOC_00474],16246
LOC,254572.2513,785476.1891,[LOC_00475],16247
LOC,258376.4061,776468.1888,[LOC_00476],16248
LOC,259912.6147,785616.509,[LOC_00477],16249
LOC,259787.1222,785173.1447,[LOC_00478],16250
LOC,255693.8811,780093.9634,[LOC_00479],16251
LOC,255718.1427,779736.0536,[LOC_00480],16252
LOC,256303.3438,779568.9179,[LOC_00481],16253
LOC,257525.6593,777917.8142,[LOC_00482],16254
LOC,257646.437,778117.3619,[LOC_00483],16255
LOC,256471.4672,774890.5509,[LOC_00484],16256
LOC,257109.9092,779016.1378,[LOC_00485],16257
LOC,256828.6833,778499.7138,[LOC_00486],16258
LOC,253210.4557,778028.0295,[LOC_00487],16259
LOC,253435.6224,778001.3396,[LOC_00488],16260
LOC,260565.1804,778377.3709,[LOC_00489],16261
LOC,261081.6133,778296.981,[LOC_00490],16262
LOC,259781.3596,784818.4318,[LOC_00491],16263
LOC,259458.6677,784668.1473,[LOC_00492],16264
LOC,254889.8486,775887.5436,[LOC_00493],16265
LOC,256185.8035,778825.5375,[LOC_00494],16266
LOC,255594.6245,779246.7311,[LOC_00495],16267
LOC,260786.3531,780222.6563,[LOC_00496],16268
LOC,260280.9365,780544.0071,[LOC_00497],16269
LOC,254206.8569,782214.7227,[LOC_00498],16270
LOC,253799.4756,775051.4122,[LOC_00499],16271
LOC,253503.3885,774839.1775,[LOC_00500],16272
LOC,259391.6655,779510.1534,[LOC_00501],16273
LOC,255492.3544,778847.2024,[LOC_00502],16274
LOC,256117.5886,781026.8489,[LOC_00503],16275
LOC,258213.5473,781593.9762,[LOC_00504],16276
LOC,253252.9936,781682.6061,[LOC_00505],16277
LOC,258778.0659,779568.604,[LOC_00506],16278
LOC,258672.2565,779754.2102,[LOC_00507],16279
LOC,258282.6982,785051.4697,[LOC_00508],16280
LOC,254642.481,780934.2743,[LOC_00509],16281
LOC,255315.1629,784002.8863,[LOC_00510],16282
LOC,261239.8897,782362.3724,[LOC_00511],16283
LOC,256666.4464,785252.5459,[LOC_00512],16284
LOC,258391.7914,778981.2584,[LOC_00513],16285
LOC,254356.0886,782107.8507,[LOC_00514],16286
LOC,255751.3193,781220.6057,[LOC_00515],16287
LOC,253926.3887,779453.4325,[LOC_00516],16288
LOC,254176.4273,779424.8873,[LOC_00517],16289
LOC,253143.3475,783510.5352,[LOC_00518],16290
LOC,256364.1259,777838.8502,[LOC_00519],16291
LOC,259081.1167,780197.0944,[LOC_00520],16292
LOC,259113.6994,778371.6399,[LOC_00521],16293
LOC,259024.5693,778027.9875,[LOC_00522],16294
LOC,256129.66,780533.9944,[LOC_00523],16295
LOC,255837.2113,776443.1344,[LOC_00524],16296
LOC,255986.3304,776722.3868,[LOC_00525],16297
LOC,254787.6837,782877.1812,[LOC_00526],16298
LOC,254313.5951,778071.7382,[LOC_00527],16299
LOC,257086.7913,782525.983,[LOC_00528],16300
LOC,255972.6899,777711.1798,[LOC_00529],16301
LOC,254765.4478,778166.0156,[LOC_00530],16302
LOC,255396.1352,776429.8749,[LOC_00531],16303
LOC,254972.3842,776248.0867,[LOC_00532],16304
LOC,253755.5502,780121.0523,[LOC_00533],16305
LOC,259057.5358,776065.3654,[LOC_00534],16306
LOC,254565.701,780172.7105,[LOC_00535],16307
LOC,253748.0533,775320.9259,[LOC_00536],16308
LOC,258804.7424,777939.5645,[LOC_00537],16309
LOC,258345.857,778129.6318,[LOC_00538],16310
LOC,256121.8959,778304.2213,[LOC_00539],16311
LOC,261024.8374,775031.5837,[LOC_00540],16312
LOC,259541.9612,776427.623,[LOC_00541],16313
LOC,256986.6094,783474.029,[LOC_00542],16314
LOC,255786.4557,775472.1704,[LOC_00543],16315
LOC,255221.3152,775698.244,[LOC_00544],16316
LOC,254438.3296,778236.2336,[LOC_00545],16317
LOC,253731.9706,777532.8771,[LOC_00546],16318
LOC,260439.5964,783814.422,[LOC_00547],16319
LOC,261465.8953,785098.002,[LOC_00548],16320
LOC,261284.5379,784854.2952,[LOC_00549],16321
LOC,254256.0644,783799.4613,[LOC_00550],16322
LOC,259686.7512,781771.6812,[LOC_00551],16323
LOC,257105.4148,785913.7287,[LOC_00552],16324
LOC,256377.1463,780435.5063,[LOC_00553],16325
LOC,254097.0771,785440.2753,[LOC_00554],16326
LOC,261325.4611,783716.8244,[LOC_00555],16327
LOC,257456.3801,783734.4455,[LOC_00556],16328
LOC,257784.074,783938.8485,[LOC_00557],16329
LOC,253636.6917,781393.5877,[LOC_00558],16330
LOC,254913.1268,776856.4022,[LOC_00559],16331
LOC,253420.9593,781110.9841,[LOC_00560],16332
LOC,256691.9282,784045.3142,[LOC_00561],16333
LOC,259448.1194,784325.6533,[LOC_00562],16334
LOC,258781.3079,774671.3598,[LOC_00563],16335
LOC,254299.186,781760.3503,[LOC_00564],16336
LOC,253796.1319,782014.4541,[LOC_00565],16337
LOC,254577.6952,774884.8268,[LOC_00566],16338
LOC,254281.4944,775018.4258,[LOC_00567],16339
LOC,258364.9769,775155.5835,[LOC_00568],16340
LOC,253558.376,781921.1001,[LOC_00569],16341
LOC,255054.3154,785449.9397,[LOC_00570],16342
LOC,260679.5166,779549.9251,[LOC_00571],16343
LOC,255772.6788,779561.3678,[LOC_00572],16344
LOC,261000.2668,776516.2698,[LOC_00573],16345
LOC,259006.1284,782121.241,[LOC_00574],16346
LOC,253846.6789,774855.0395,[LOC_00575],16347
LOC,260892.5984,781578.608,[LOC_00576],16348
LOC,258224.11,775349.6206,[LOC_00577],16349
LOC,256965.1521,775200.4623,[LOC_00578],16350
LOC,254447.8026,780591.1802,[LOC_00579],16351
LOC,260274.9749,776541.1725,[LOC_00580],16352
LOC,255043.3275,775363.9095,[LOC_00581],16353
LOC,255846.6362,777561.3952,[LOC_00582],16354
LOC,259801.0016,775088.0654,[LOC_00583],16355
LOC,260691.8204,775678.1333,[LOC_00584],16356
LOC,258363.5812,777352.8939,[LOC_00585],16357
LOC,254527.9596,774701.3238,[LOC_00586],16358
LOC,253601.8202,778639.9713,[LOC_00587],16359
LOC,253801.9752,778478.7299,[LOC_00588],16360
LOC,256924.521,780529.1955,[LOC_00589],16361
LOC,254221.9316,777499.035,[LOC_00590],16362
LOC,256772.3972,779441.901,[LOC_00591],16363
LOC,253436.4949,776133.1591,[LOC_00592],16364
LOC,253539.1434,775736.6641,[LOC_00593],16365
LOC,260043.0701,784443.4188,[LOC_00594],16366
LOC,253748.3858,779675.0365,[LOC_00595],16367
LOC,260242.0858,782119.418,[LOC_00596],16368
LOC,259824.6746,782326.0156,[LOC_00597],16369
LOC,261587.4628,782973.1766,[LOC_00598],16370
LOC,261117.1343,777065.2588,[LOC_00599],16371
LOC,261505.7398,777096.5779,[LOC_00600],16372
LOC,253980.5061,779128.8631,[LOC_00601],16373
LOC,253486.1236,779242.1411,[LOC_00602],16374
LOC,258857.6588,782557.4088,[LOC_00603],16375
LOC,254128.4657,775556.0346,[LOC_00604],16376
LOC,258686.4783,779367.2784,[LOC_00605],16377
LOC,258532.9321,779512.6699,[LOC_00606],16378
LOC,259857.2839,776877.255,[LOC_00607],16379
LOC,256832.6873,784949.2318,[LOC_00608],16380
LOC,260788.45,777403.3295,[LOC_00609],16381
LOC,260363.4066,777625.2361,[LOC_00610],16382
LOC,258373.2404,781166.0965,[LOC_00611],16383
LOC,257256.5128,779955.7664,[LOC_00612],16384
LOC,254680.3068,778581.0384,[LOC_00613],16385
LOC,255583.0763,781242.2946,[LOC_00614],16386
LOC,253398.9744,783699.2115,[LOC_00615],16387
LOC,253022.7775,783986.7826,[LOC_00616],16388
LOC,257107.2633,782233.3294,[LOC_00617],16389
LOC,254345.4601,780389.2916,[LOC_00618],16390
LOC,259286.6926,781618.9821,[LOC_00619],16391
LOC,253775.0255,776273.2545,[LOC_00620],16392
LOC,254872.7057,777440.3061,[LOC_00621],16393
LOC,261175.8335,779864.4116,[LOC_00622],16394
LOC,257358.9038,785089.8391,[LOC_00623],16395
LOC,257008.3779,784028.1595,[LOC_00624],16396
LOC,256731.7696,784370.6786,[LOC_00625],16397
LOC,257992.333,780378.2734,[LOC_00626],16398
LOC,261128.7385,785633.9073,[LOC_00627],16399
LOC,257445.2498,774995.7273,[LOC_00628],16400
LOC,256574.8019,776545.2578,[LOC_00629],16401
LOC,261095.9101,784863.4019,[LOC_00630],16402
LOC,260851.0359,785082.1846,[LOC_00631],16403
LOC,255463.1184,782587.4531,[LOC_00632],16404
LOC,256633.2855,783062.8928,[LOC_00633],16405
LOC,256556.3854,782736.8992,[LOC_00634],16406
LOC,259236.9758,776045.0993,[LOC_00635],16407
LOC,258806.7666,776262.6214,[LOC_00636],16408
LOC,257813.741,775967.8602,[LOC_00637],16409
LOC,253814.6549,784239.1862,[LOC_00638],16410
LOC,254322.7949,784272.4381,[LOC_00639],16411
LOC,259799.1007,776413.3593,[LOC_00640],16412
LOC,258228.7764,779407.8178,[LOC_00641],16413
LOC,260336.1327,784082.5375,[LOC_00642],16414
LOC,259607.6155,782081.7931,[LOC_00643],16415
LOC,258550.8618,777316.5105,[LOC_00644],16416
LOC,256491.0265,777642.2525,[LOC_00645],16417
LOC,256229.531,777591.0412,[LOC_00646],16418
LOC,254349.9784,781232.4654,[LOC_00647],16419
LOC,254457.7454,781378.5528,[LOC_00648],16420
LOC,260857.9132,776177.6324,[LOC_00649],16421
LOC,261158.9946,783471.3166,[LOC_00650],16422
LOC,261013.1174,780101.2465,[LOC_00651],16423
LOC,257537.9248,782859.7862,[LOC_00652],16424
LOC,253948.2819,782610.6951,[LOC_00653],16425
LOC,253251.3925,778185.5295,[LOC_00654],16426
LOC,259023.9032,784518.0095,[LOC_00655],16427
LOC,258444.3078,778586.8462,[LOC_00656],16428
LOC,253233.2753,779623.8587,[LOC_00657],16429
LOC,253450.9709,780188.7311,[LOC_00658],16430
LOC,253075.1526,780304.099,[LOC_00659],16431
LOC,255892.3968,785324.565,[LOC_00660],16432
LOC,260832.6445,775562.9691,[LOC_00661],16433
LOC,253607.9126,775217.2491,[LOC_00662],16434
LOC,254061.276,774943.1932,[LOC_00663],16435
LOC,260460.7508,776298.8945,[LOC_00664],16436
LOC,256318.2629,785085.4089,[LOC_00665],16437
LOC,257239.874,778333.7388,[LOC_00666],16438
LOC,255769.6823,784912.661,[LOC_00667],16439
LOC,260600.9664,780432.5518,[LOC_00668],16440
LOC,260756.1256,780559.6809,[LOC_00669],16441
LOC,258797.5472,779855.0672,[LOC_00670],16442
LOC,256402.4752,784680.8436,[LOC_00671],16443
LOC,258198.7313,780299.7377,[LOC_00672],16444
LOC,258145.7603,780832.2994,[LOC_00673],16445
LOC,253585.6727,783125.3702,[LOC_00674],16446
LOC,254034.3598,783007.9933,[LOC_00675],16447
LOC,254264.2756,778380.9024,[LOC_00676],16448
LOC,259504.396,779988.3437,[LOC_00677],16449
LOC,258464.2309,777767.2868,[LOC_00678],16450
LOC,260521.9593,781326.1431,[LOC_00679],16451
LOC,257402.2483,781494.3511,[LOC_00680],16452
LOC,257894.9872,781666.2345,[LOC_00681],16453
LOC,253360.8537,782106.4743,[LOC_00682],16454
LOC,253072.5374,779711.8706,[LOC_00683],16455
LOC,261048.481,783973.9872,[LOC_00684],16456
LOC,260373.4973,776967.3288,[LOC_00685],16457
LOC,258639.419,780792.9704,[LOC_00686],16458
LOC,259314.7689,778786.5929,[LOC_00687],16459
LOC,260969.9591,785203.8579,[LOC_00688],16460
LOC,253546.6658,782232.3308,[LOC_00689],16461
LOC,257151.641,779535.2829,[LOC_00690],16462
LOC,257133.982,785396.1467,[LOC_00691],16463
LOC,253407.9759,781500.3894,[LOC_00692],16464
LOC,254646.2065,775791.3554,[LOC_00693],16465
LOC,254511.8755,777617.7223,[LOC_00694],16466
LOC,257876.4086,779570.8051,[LOC_00695],16467
LOC,254307.4558,783086.7699,[LOC_00696],16468
LOC,257431.2892,780579.518,[LOC_00697],16469
LOC,254700.0287,777742.7552,[LOC_00698],16470
LOC,261383.2038,785772.5398,[LOC_00699],16471
LOC,261412.7737,785353.0755,[LOC_00700],16472
LOC,257749.0172,785091.3858,[LOC_00701],16473
LOC,255057.6569,777952.2334,[LOC_00702],16474
LOC,256071.0728,783828.6005,[LOC_00703],16475
LOC,256077.9039,783498.463,[LOC_00704],16476
LOC,259371.4274,780608.0122,[LOC_00705],16477
LOC,260252.0621,783508.5806,[LOC_00706],16478
LOC,256022.7521,780331.097,[LOC_00707],16479
LOC,255422.3835,778148.3609,[LOC_00708],16480
LOC,254189.0405,781036.9993,[LOC_00709],16481
LOC,258848.6208,783359.3964,[LOC_00710],16482
LOC,254532.7226,775366.5223,[LOC_00711],16483
LOC,254367.983,774771.8341,[LOC_00712],16484
LOC,260058.1866,781538.2973,[LOC_00713],16485
LOC,256924.7479,784166.0655,[LOC_00714],16486
LOC,261421.56,784163.3064,[LOC_00715],16487
LOC,255367.5323,779775.3291,[LOC_00716],16488
LOC,254979.233,779542.514,[LOC_00717],16489
LOC,258799.2719,784153.7179,[LOC_00718],16490
LOC,259020.7534,783893.8548,[LOC_00719],16491
LOC,255594.4182,784804.8972,[LOC_00720],16492
LOC,257001.5175,778399.3609,[LOC_00721],16493
LOC,255357.4788,784417.9226,[LOC_00722],16494
LOC,255125.3401,784475.5944,[LOC_00723],16495
LOC,255987.1322,782992.1118,[LOC_00724],16496
LOC,255614.8268,783443.6481,[LOC_00725],16497
LOC,255471.612,783267.2821,[LOC_00726],16498
LOC,257110.2298,777353.7788,[LOC_00727],16499
LOC,257299.2024,777124.7557,[LOC_00728],16500
LOC,256937.9673,777250.1615,[LOC_00729],16501
LOC,257002.4061,784463.6044,[LOC_00730],16502
LOC,254499.0226,781666.9174,[LOC_00731],16503
LOC,253233.1436,785816.633,[LOC_00732],16504
LOC,253318.008,785592.0136,[LOC_00733],16505
LOC,260058.1306,779659.6229,[LOC_00734],16506
LOC,257728.7789,784803.5679,[LOC_00735],16507
LOC,256141.5809,780217.2145,[LOC_00736],16508
LOC,257951.9109,783600.2345,[LOC_00737],16509
LOC,260514.6238,783431.6052,[LOC_00738],16510
LOC,258404.3331,777969.2749,[LOC_00739],16511
LOC,256082.5211,785919.263,[LOC_00740],16512
LOC,254108.427,778529.0857,[LOC_00741],16513
LOC,254218.8372,778683.5615,[LOC_00742],16514
LOC,259853.3566,781195.3331,[LOC_00743],16515
LOC,260977.962,784351.2989,[LOC_00744],16516
LOC,260052.6163,776213.0221,[LOC_00745],16517
LOC,256629.4949,778917.6265,[LOC_00746],16518
LOC,256177.5211,779143.8627,[LOC_00747],16519
LOC,255839.1909,782297.4889,[LOC_00748],16520
LOC,253572.9674,780914.7434,[LOC_00749],16521
LOC,253172.1158,779231.2317,[LOC_00750],16522
LOC,253657.1694,779022.2633,[LOC_00751],16523
LOC,253090.9386,780648.432,[LOC_00752],16524
LOC,255769.4299,782700.4127,[LOC_00753],16525
LOC,257951.4403,778082.8612,[LOC_00754],16526
LOC,260855.2442,783540.19,[LOC_00755],16527
LOC,257824.9046,784099.6529,[LOC_00756],16528
LOC,258358.9065,783831.9975,[LOC_00757],16529
LOC,253298.0777,777334.6589,[LOC_00758],16530
LOC,257272.0388,778904.5332,[LOC_00759],16531
LOC,254290.5778,776360.5946,[LOC_00760],16532
LOC,260021.044,776870.2142,[LOC_00761],16533
LOC,254845.1185,781122.6642,[LOC_00762],16534
LOC,259524.025,783971.637,[LOC_00763],16535
LOC,259651.9793,784335.4704,[LOC_00764],16536
LOC,260802.6705,782757.4149,[LOC_00765],16537
LOC,258418.8362,782387.8771,[LOC_00766],16538
LOC,258712.7677,782167.4977,[LOC_00767],16539
LOC,259926.9315,778236.9872,[LOC_00768],16540
LOC,260082.4475,778044.1018,[LOC_00769],16541
LOC,257063.2585,776474.7531,[LOC_00770],16542
LOC,257507.3776,777339.465,[LOC_00771],16543
LOC,257693.4126,783211.8335,[LOC_00772],16544
LOC,258668.4267,779071.04,[LOC_00773],16545
LOC,256941.8086,783843.2001,[LOC_00774],16546
LOC,256803.3809,783473.2484,[LOC_00775],16547
LOC,254474.4558,783236.5825,[LOC_00776],16548
LOC,253765.9432,777825.9967,[LOC_00777],16549
LOC,259894.785,775274.5727,[LOC_00778],16550
LOC,259854.4598,782672.9348,[LOC_00779],16551
LOC,260154.8891,780664.2037,[LOC_00780],16552
LOC,261242.7245,780737.7072,[LOC_00781],16553
LOC,256470.869,785133.897,[LOC_00782],16554
LOC,256254.8506,784751.0127,[LOC_00783],16555
LOC,256328.7935,775587.3358,[LOC_00784],16556
LOC,256176.74,775779.1714,[LOC_00785],16557
LOC,260764.1866,785360.9623,[LOC_00786],16558
LOC,261007.7186,783659.1162,[LOC_00787],16559
LOC,258849.0345,776457.5588,[LOC_00788],16560
LOC,259359.4952,776440.2622,[LOC_00789],16561
LOC,258015.2487,779697.3469,[LOC_00790],16562
LOC,260556.3419,777753.0119,[LOC_00791],16563
LOC,260533.9344,778011.844,[LOC_00792],16564
LOC,253500.9013,782627.9192,[LOC_00793],16565
LOC,260679.465,776753.8802,[LOC_00794],16566
LOC,254703.1845,774704.3083,[LOC_00795],16567
LOC,260705.982,784531.6641,[LOC_00796],16568
LOC,253055.2781,775010.5637,[LOC_00797],16569
LOC,256855.3593,778669.242,[LOC_00798],16570
LOC,256266.4997,774748.5411,[LOC_00799],16571
LOC,257366.3341,785278.4149,[LOC_00800],16572
LOC,254833.8985,776429.5876,[LOC_00801],16573
LOC,254108.6288,781946.3116,[LOC_00802],16574
LOC,257532.7513,782677.1047,[LOC_00803],16575
